class,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,matthews,roc_auc
429,0.7333333333333334,0.5087719298245614,0.7707602339181288,0.5692307692307692,0.5087719298245614,0.5087719298245614,0.43980343980343983,0.5087719298245614,0.41221604379499116,0.254195563720897,0.5692307692307692
384,0.7765957446808511,0.6283185840707964,0.7943890039540576,0.6557377049180328,0.6283185840707964,0.6283185840707964,0.5936643835616437,0.6283185840707964,0.5842132379682385,0.4150970318693687,0.6557377049180328
65,0.7463450292397661,0.7053571428571429,0.7524932121971596,0.715542053086025,0.7053571428571429,0.7053571428571429,0.6984088127294982,0.7053571428571429,0.6959564609197412,0.4608588216357631,0.7155420530860249
504,0.7791666666666667,0.6788990825688074,0.7873853211009174,0.6921390013495277,0.6788990825688074,0.6788990825688074,0.6562133910065783,0.6788990825688074,0.6521623746561802,0.4632010558857128,0.6921390013495277
164,0.2222222222222222,0.4444444444444444,0.19753086419753085,0.5,0.4444444444444444,0.4444444444444444,0.30769230769230765,0.4444444444444444,0.2735042735042735,0.0,0.5
273,0.7968975468975469,0.7850467289719626,0.7987687286752708,0.7877622377622377,0.7850467289719626,0.7850467289719626,0.7838383838383838,0.7850467289719625,0.7833852544132918,0.5845884107005784,0.7877622377622377
192,0.7784090909090908,0.6355140186915887,0.7970475785896346,0.6637931034482758,0.6355140186915887,0.6355140186915887,0.6044174803298892,0.6355140186915887,0.5950885188213793,0.42709010303781647,0.6637931034482758
968,0.7637362637362637,0.5943396226415094,0.7860252954592577,0.6293103448275862,0.5943396226415094,0.5943396226415094,0.5508031930619888,0.5943396226415094,0.5376103356136491,0.36934443116026794,0.6293103448275862
436,0.75,0.5094339622641509,0.7547169811320755,0.5185185185185185,0.5094339622641509,0.5094339622641509,0.369047619047619,0.5094339622641509,0.3634321653189577,0.13608276348795434,0.5185185185185186
138,0.22380952380952382,0.44761904761904764,0.2003628117913832,0.5,0.44761904761904764,0.44761904761904764,0.3092105263157895,0.44761904761904764,0.2768170426065163,0.0,0.5
229,0.8464052287581699,0.8076923076923077,0.8512443438914027,0.8140740740740741,0.8076923076923077,0.8076923076923077,0.8041431261770244,0.8076923076923077,0.8031290743155151,0.6596875062531957,0.8140740740740741
415,0.796875,0.7788461538461539,0.7983774038461539,0.7811690714021458,0.7788461538461539,0.7788461538461539,0.7763440860215054,0.7788461538461539,0.7758891645988419,0.5778306605659206,0.7811690714021458
102,0.22330097087378642,0.44660194174757284,0.19945329437270243,0.5,0.44660194174757284,0.44660194174757284,0.3087248322147651,0.44660194174757284,0.2757542190656154,0.0,0.5
271,0.22330097087378642,0.44660194174757284,0.19945329437270243,0.5,0.44660194174757284,0.44660194174757284,0.3087248322147651,0.44660194174757284,0.2757542190656154,0.0,0.5
40,0.21844660194174756,0.4368932038834951,0.19087567159958524,0.5,0.4368932038834951,0.4368932038834951,0.304054054054054,0.4368932038834951,0.2656782996588821,0.0,0.5
600,0.7425742574257426,0.49019607843137253,0.7526693845855174,0.5094339622641509,0.49019607843137253,0.49019607843137253,0.34518518518518515,0.49019607843137253,0.3331009440813362,0.09567520871801413,0.5094339622641509
451,0.2376237623762376,0.4752475247524752,0.22586020978335455,0.5,0.4752475247524752,0.4752475247524752,0.3221476510067114,0.4752475247524752,0.3061997474915277,0.0,0.5
228,0.235,0.47,0.22089999999999999,0.5,0.47,0.47,0.31972789115646255,0.47,0.3005442176870748,0.0,0.5
128,0.23737373737373738,0.47474747474747475,0.2253851647791042,0.5,0.47474747474747475,0.47474747474747475,0.3219178082191781,0.47474747474747475,0.3056593330565933,0.0,0.5
365,0.8181818181818182,0.7777777777777778,0.8218549127640038,0.7830882352941176,0.7777777777777778,0.7777777777777778,0.7725563909774437,0.7777777777777778,0.7715121136173768,0.600245047998781,0.7830882352941176
33,0.7638420799229658,0.7244897959183674,0.7660283179232213,0.7283333333333333,0.7244897959183674,0.7244897959183674,0.7159420289855072,0.7244897959183674,0.7149364093463472,0.4908928257060212,0.7283333333333333
501,0.7899774774774775,0.7040816326530612,0.7968491450634307,0.714851898206091,0.7040816326530612,0.7040816326530612,0.6868319559228651,0.7040816326530612,0.6838320121437004,0.49920821897500856,0.7148518982060909
473,0.21354166666666666,0.4270833333333333,0.18240017361111108,0.5,0.4270833333333333,0.4270833333333333,0.29927007299270075,0.4270833333333333,0.25562652068126523,0.0,0.5
330,0.7472527472527473,0.5208333333333334,0.7630494505494506,0.5490196078431373,0.5208333333333334,0.5208333333333334,0.4201680672268907,0.5208333333333334,0.4050682773109244,0.22018385688753844,0.5490196078431373
297,0.48118279569892475,0.4631578947368421,0.48256932654216184,0.4984402852049911,0.4631578947368421,0.4631578947368421,0.332736537666988,0.4631578947368421,0.3109996448220123,-0.010835030585852988,0.4984402852049911
377,0.21808510638297873,0.43617021276595747,0.1902444545043006,0.5,0.43617021276595747,0.43617021276595747,0.3037037037037037,0.43617021276595747,0.2649330181245075,0.0,0.5
55,0.21808510638297873,0.43617021276595747,0.1902444545043006,0.5,0.43617021276595747,0.43617021276595747,0.3037037037037037,0.43617021276595747,0.2649330181245075,0.0,0.5
556,0.21808510638297873,0.43617021276595747,0.1902444545043006,0.5,0.43617021276595747,0.43617021276595747,0.3037037037037037,0.43617021276595747,0.2649330181245075,0.0,0.5
294,0.22340425531914893,0.44680851063829785,0.19963784517881394,0.5,0.44680851063829785,0.44680851063829785,0.3088235294117647,0.44680851063829785,0.2759699624530663,0.0,0.5
134,0.23369565217391305,0.4673913043478261,0.2184546313799622,0.5,0.4673913043478261,0.4673913043478261,0.31851851851851853,0.4673913043478261,0.29774557165861515,0.0,0.5
375,0.945357833655706,0.945054945054945,0.9452568707887856,0.9449275362318841,0.945054945054945,0.945054945054945,0.9450283919294431,0.945054945054945,0.9450416684921941,0.890285265900773,0.9449275362318841
366,0.7078651685393258,0.4222222222222222,0.7598002496878902,0.5094339622641509,0.4222222222222222,0.4222222222222222,0.3121693121693122,0.4222222222222222,0.2632569077013521,0.0885661821697509,0.5094339622641509
57,0.7808219178082192,0.6363636363636364,0.7957658779576587,0.6595744680851063,0.6363636363636364,0.6363636363636364,0.6015846066779853,0.6363636363636364,0.5935586767505274,0.42337693919667396,0.6595744680851063
34,0.23563218390804597,0.47126436781609193,0.22209010437310078,0.5,0.47126436781609193,0.47126436781609193,0.3203125,0.47126436781609193,0.3019037356321839,0.0,0.5
368,0.7383720930232558,0.4827586206896552,0.7534081796311147,0.5108695652173914,0.4827586206896552,0.4827586206896552,0.3441112414139722,0.4827586206896552,0.3267803190045119,0.1018037526051441,0.5108695652173914
362,0.22093023255813954,0.4418604651162791,0.19524067063277448,0.5,0.4418604651162791,0.4418604651162791,0.3064516129032258,0.4418604651162791,0.27081770442610653,0.0,0.5
211,0.23255813953488372,0.46511627906976744,0.2163331530557058,0.5,0.46511627906976744,0.46511627906976744,0.31746031746031744,0.46511627906976744,0.29531192321889993,0.0,0.5
99,0.7440476190476191,0.49411764705882355,0.7530812324929972,0.5113636363636364,0.49411764705882355,0.49411764705882355,0.35022222222222216,0.49411764705882355,0.3394300653594771,0.10532366112642302,0.5113636363636364
30,0.7941176470588236,0.6705882352941176,0.8062283737024222,0.6888888888888889,0.6705882352941176,0.6705882352941176,0.6445639187574671,0.6705882352941176,0.638906458640804,0.4714045207910317,0.6888888888888889
374,0.793730407523511,0.7619047619047619,0.7961785341095686,0.7657402155416904,0.7619047619047619,0.7619047619047619,0.7569444444444444,0.7619047619047619,0.7561177248677249,0.5587700128190357,0.7657402155416903
708,0.7936507936507936,0.7142857142857143,0.7974300831443689,0.7203630175836642,0.7142857142857143,0.7142857142857143,0.6971153846153846,0.7142857142857143,0.6953983516483516,0.5087623217366899,0.7203630175836642
331,0.23214285714285715,0.4642857142857143,0.21556122448979592,0.5,0.4642857142857143,0.4642857142857143,0.3170731707317073,0.4642857142857143,0.2944250871080139,0.0,0.5
92,0.22023809523809523,0.44047619047619047,0.19401927437641722,0.5,0.44047619047619047,0.44047619047619047,0.30578512396694213,0.44047619047619047,0.2693821330184966,0.0,0.5
209,0.2289156626506024,0.4578313253012048,0.20960952242705763,0.5,0.4578313253012048,0.4578313253012048,0.3140495867768595,0.4578313253012048,0.2875634770486906,0.0,0.5
367,0.2289156626506024,0.4578313253012048,0.20960952242705763,0.5,0.4578313253012048,0.4578313253012048,0.3140495867768595,0.4578313253012048,0.2875634770486906,0.0,0.5
241,0.23493975903614459,0.46987951807228917,0.22078676150384674,0.5,0.46987951807228917,0.46987951807228917,0.319672131147541,0.46987951807228917,0.30041477384949633,0.0,0.5
446,0.7878787878787878,0.6626506024096386,0.8057685286600949,0.6888888888888889,0.6626506024096386,0.6626506024096386,0.6395781637717122,0.6626506024096386,0.6318873508924033,0.4663779770834141,0.6888888888888889
